sess_date,year,entry_ts,cutoff_ts,side,level,anchor,stop_pts,pnl_standard,exit_standard,pnl_be60,exit_be60
2026-04-01,2026,2026-03-31 19:58:00-0400,2026-04-01 15:00:00-0400,upper,24027.088694,94.0,141.0,-141.0,SL,-0.0,BE
2026-04-02,2026,2026-04-02 07:28:00-0400,2026-04-02 15:00:00-0400,lower,23729.68144,65.75,98.625,98.625,TP,0.0,BE
2026-04-06,2026,2026-04-05 22:19:00-0400,2026-04-06 15:00:00-0400,upper,24289.101319,56.25,84.375,84.375,TP,84.375,TP
2026-04-08,2026,2026-04-07 19:04:00-0400,2026-04-08 15:00:00-0400,upper,24984.459682,569.5,200.0,-200.0,SL,-0.0,BE
2026-04-10,2026,2026-04-09 20:59:00-0400,2026-04-10 15:00:00-0400,upper,25273.092538,45.0,67.5,67.5,TP,-0.0,BE
2026-04-10,2026,2026-04-09 21:30:00-0400,2026-04-10 15:00:00-0400,upper,25282.77744,74.0,111.0,13.7774,cutoff,-0.0,BE
2026-04-10,2026,2026-04-10 08:29:00-0400,2026-04-10 15:00:00-0400,upper,25378.695918,40.5,60.75,60.75,TP,60.75,TP
2026-04-14,2026,2026-04-13 19:07:00-0400,2026-04-14 15:00:00-0400,upper,25611.348157,33.25,49.875,49.875,TP,49.875,TP
2026-04-15,2026,2026-04-14 19:34:00-0400,2026-04-15 15:00:00-0400,upper,26016.020611,38.5,57.75,57.75,TP,-0.0,BE
2026-04-17,2026,2026-04-17 09:07:00-0400,2026-04-17 15:00:00-0400,upper,26750.858656,184.25,200.0,-35.1413,cutoff,-0.0,BE
2026-04-24,2026,2026-04-24 07:07:00-0400,2026-04-24 15:00:00-0400,upper,27267.134887,84.75,127.125,127.125,TP,-0.0,BE
2026-04-24,2026,2026-04-24 07:30:00-0400,2026-04-24 15:00:00-0400,upper,27362.418607,84.75,127.125,127.125,TP,127.125,TP
2026-04-27,2026,2026-04-26 22:00:00-0400,2026-04-27 15:00:00-0400,upper,27541.200537,84.0,126.0,126.0,TP,126.0,TP
2026-04-28,2026,2026-04-28 08:23:00-0400,2026-04-28 15:00:00-0400,lower,27049.808788,189.25,200.0,200.0,TP,200.0,TP
2026-04-30,2026,2026-04-29 19:48:00-0400,2026-04-30 15:00:00-0400,upper,27529.434178,293.0,200.0,200.0,TP,-0.0,BE
2026-04-30,2026,2026-04-29 19:54:00-0400,2026-04-30 15:00:00-0400,upper,27551.438766,293.0,200.0,200.0,TP,-0.0,BE
2026-05-01,2026,2026-05-01 09:33:00-0400,2026-05-01 15:00:00-0400,upper,27727.691212,78.75,118.125,-118.125,SL,-118.125,SL
2026-05-05,2026,2026-05-05 10:36:00-0400,2026-05-05 15:00:00-0400,upper,28138.061541,141.0,200.0,-33.4385,cutoff,-0.0,BE
2026-05-08,2026,2026-05-08 10:58:00-0400,2026-05-08 15:00:00-0400,upper,29174.65788,251.75,200.0,-80.8421,cutoff,-0.0,BE
2026-05-11,2026,2026-05-11 09:32:00-0400,2026-05-11 15:00:00-0400,upper,29422.961807,94.0,141.0,141.0,TP,141.0,TP
2026-05-14,2026,2026-05-13 19:05:00-0400,2026-05-14 15:00:00-0400,upper,29646.423039,81.25,121.875,121.875,TP,-0.0,BE
2026-05-14,2026,2026-05-13 20:17:00-0400,2026-05-14 15:00:00-0400,upper,29656.730366,58.25,87.375,87.375,TP,-0.0,BE
2026-05-14,2026,2026-05-14 10:50:00-0400,2026-05-14 15:00:00-0400,upper,29708.514501,236.5,200.0,-16.4855,cutoff,-0.0,BE
2026-05-18,2026,2026-05-17 19:40:00-0400,2026-05-18 15:00:00-0400,lower,29084.628558,173.75,200.0,200.0,TP,0.0,BE
2026-05-19,2026,2026-05-19 09:20:00-0400,2026-05-19 15:00:00-0400,lower,28811.519634,106.75,160.125,160.125,TP,160.125,TP
2026-05-19,2026,2026-05-19 10:07:00-0400,2026-05-19 15:00:00-0400,lower,28775.551735,265.25,200.0,200.0,TP,0.0,BE
2026-05-19,2026,2026-05-19 10:14:00-0400,2026-05-19 15:00:00-0400,lower,28739.451961,265.25,200.0,200.0,TP,0.0,BE
2026-05-21,2026,2026-05-21 00:59:00-0400,2026-05-21 15:00:00-0400,upper,29420.869559,56.25,84.375,84.375,TP,84.375,TP
2026-05-22,2026,2026-05-22 04:18:00-0400,2026-05-22 15:00:00-0400,upper,29642.116121,58.75,88.125,88.125,TP,88.125,TP
2026-05-25,2026,2026-05-24 23:00:00-0400,2026-05-25 15:00:00-0400,upper,29963.246442,57.75,86.625,0.7464,cutoff,-0.0,BE
2026-05-26,2026,2026-05-26 10:00:00-0400,2026-05-26 15:00:00-0400,upper,30009.455727,180.25,200.0,-0.2943,cutoff,-0.0,BE
2026-05-27,2026,2026-05-27 07:00:00-0400,2026-05-27 15:00:00-0400,upper,30248.501332,36.25,54.375,-54.375,SL,-0.0,BE
2026-05-27,2026,2026-05-27 08:22:00-0400,2026-05-27 15:00:00-0400,upper,30374.530427,61.75,92.625,92.625,TP,92.625,TP
2026-05-29,2026,2026-05-29 09:57:00-0400,2026-05-29 15:00:00-0400,upper,30514.381474,54.0,81.0,81.0,TP,81.0,TP
2026-06-04,2026,2026-06-04 07:36:00-0400,2026-06-04 15:00:00-0400,lower,30203.48416,132.75,199.125,199.125,TP,0.0,BE
2026-06-05,2026,2026-06-04 21:13:00-0400,2026-06-05 15:00:00-0400,lower,30115.50365,133.25,199.875,-199.875,SL,0.0,BE
2026-06-05,2026,2026-06-05 09:30:00-0400,2026-06-05 15:00:00-0400,lower,30011.076791,115.0,172.5,-172.5,SL,-172.5,SL
